,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
36,596.7649,0.0368164899739195,0.001550779825109,608.9889,0.0205898474271209,0.0008404572758639,620.8049,0.0288026343248421,0.000168835926918,148.20000648494667,68.68085392259997,0.0004998333409631,43.8,43.8,46.0,-23.58682673,44.4039457396,-23.3751687706,43.5745205198,149.8309756098,16.6146550754,390.763495935,47.5800885796,212.3985365854,51.642046534,2.702e-07,1.7576e-06,-7.89e-08,9.06e-08,9e-09,8.753e-07,-17.2843335244,49.9087836343,10.4935254997,6.6615373059,-1.143767863,3.6032167808,-0.2909262753,4.7995760753,-5.6481123301,5.9578175996,-16.7944456039,49.9099488137,33.5511129165,87.6675197022,139.0535436989,34.6289482726,-144.4596478007,32.3395241273,7.51
37,602.4929,0.0720945936409173,0.0012099350083784,612.2002,0.0412808530488679,0.0007914234698302,623.9112,0.0327735115347581,0.0001443603590837,192.2881414122373,56.8968885080215,0.0004408813492729,43.8,43.8,46.0,-20.9109977469,43.458927534,-20.2089125449,43.3278460291,126.2103333333,17.8440902417,359.6378333333,63.8436092754,218.6810833333,64.6460571728,3.43e-07,1.7464e-06,-2.199e-07,1.689e-07,1.331e-07,8.301e-07,-22.7292815348,65.9512018463,10.6719911546,7.4761759188,-1.6971043342,4.3492859336,-1.0335603936,5.5921360484,-5.8939584032,6.7970773786,-23.3413416018,60.6278767446,24.2202846646,86.4639446906,140.8329025717,44.8742178412,-142.0247701757,44.0824082885,7.51
38,611.2332,0.0972696211746374,0.0007450420638834,617.3796,0.059527050577874,0.000636808672379,627.3771,0.0359971352333679,0.0001080504941773,222.9152591511865,98.01388763169948,0.0003062711773894,43.8,43.8,46.0,-25.393451913,46.9263479182,-24.6615442543,46.1502195955,90.5025925926,13.332773764,221.4150925926,46.6004820054,183.8055555556,29.2908318779,3.138e-07,1.8235e-06,-3.16e-07,1.374e-07,1.979e-07,9.411e-07,-2.3703918533,100.0606000032,12.4090714016,8.6768354295,-1.1632043604,5.407032237,-0.552343005,6.6965346823,-4.7208810443,7.9197120273,-2.7599226736,90.0955983602,20.9165274139,90.1197744643,145.5599072337,83.5573593132,-124.2056645811,85.1043302075,7.51
39,621.8349,0.1104282188007631,0.000269527632006,624.1428,0.0729110453972188,0.0003988804327857,631.1122,0.0381946159123455,6.16528460049681e-05,160.898301205339,53.96756314210954,0.0006201695794584,43.8,43.8,46.0,-19.2742388653,42.7359316019,-19.3459164438,43.5034924444,76.1814049587,10.1444283699,131.7646280992,19.3169834512,97.2659504132,18.8932379603,4.719e-07,1.9908e-06,-2.097e-07,1.095e-07,2.427e-07,1.1086e-06,-18.5826180985,96.5047347674,12.2368192832,8.8239649932,-2.0229917174,5.4182083407,-1.6584714676,6.7695426654,-5.3734722997,7.9872270629,-20.1014963167,87.5901257518,19.4307814704,95.1309566584,140.6025618689,59.1753345998,-134.8519651822,59.345833358,8.1
40,633.1213,0.1126843363993062,0.0001175252367211,631.8983,0.0797099823509406,0.0001167231310911,635.0008,0.0391442887803258,1.5350280046633168e-05,138.82812583444377,93.5316724837487,0.0002207017537089,43.8,43.8,46.0,-18.1781452331,37.2716857783,-17.7475311311,37.0626786598,76.7040441176,12.8545162228,137.1941176471,25.2247061276,86.9699264706,20.2394096671,6.011e-07,2.1136e-06,-4.53e-08,1.223e-07,2.739e-07,1.193e-06,-32.3633305451,77.1079810366,12.1396524009,8.184130305,-2.7122373554,4.7307951564,-2.553086728,6.1275283091,-5.6778696875,7.5349165088,-33.6332696434,63.8094567275,19.4205601971,112.438765726,147.4167699813,44.953576004,-146.5891143799,41.8894769758,8.1
41,644.1489,0.1066305102581158,0.0004009370909097,639.9307,0.0791152427650485,0.000187063454983,638.9091,0.038706137678651,4.908820303581248e-05,136.80328131505902,48.15236169095042,2.0248445193847275e-05,43.8,43.8,46.0,-17.5776908703,36.2447730221,-17.218626178,35.8937964654,76.4541463415,14.236841303,133.4710569106,18.979830022,82.6791056911,18.6610136624,4.412e-07,2.1905e-06,7.95e-08,9.58e-08,1.41e-07,1.2156e-06,0.3975690854,96.2280306725,14.2710809536,8.3122154797,-1.8344469617,4.816434781,-1.5812832323,6.2489762453,-4.1609597345,7.5656334107,-4.3609647185,77.103258705,19.4259184329,115.2215008715,142.2900433396,46.2638037441,-142.586079453,44.5333253964,8.2
42,654.1736,0.0933668811835031,0.0006908140027222,647.4984,0.0713071587161464,0.000456803887106,642.6947,0.0368356292556543,0.0001058357799662,194.052630642,68.09781808216141,0.0005724934932694,42.6,42.6,46.0,-17.8322660938,37.1040670504,-17.2294249241,35.8772641163,80.1697938144,18.9879404473,150.8441237113,44.0702399703,74.6687628866,20.8496067978,1.466e-07,2.1789e-06,9.05e-08,7.71e-08,-8.71e-08,1.1324e-06,9.1419942338,96.9900587527,17.2722276619,8.6746011598,-0.775428493,5.053945218,-0.1768192807,6.5053521811,-1.721349119,7.9682114849,6.5873593864,80.8134939367,1.2494000667,113.111377774,136.9440825098,66.8033002201,-133.6046870095,63.0441992782,8.2
43,662.4721,0.0728727886054033,0.0009719485516347,653.9302,0.0573987415228803,0.0006638672415163,646.2162,0.0335863769477029,0.0001583732191229,213.0517259794828,58.95481155120163,0.0001899909533748,42.6,42.6,46.0,-14.3508196401,34.7167017329,-13.1603430809,32.7055813522,93.4650909091,19.6075744059,157.8004545455,48.2207500486,77.0445454545,16.8337757681,3.623e-07,2.0445e-06,3.52e-08,5.12e-08,6.77e-08,1.0511e-06,21.965122867,106.4117781553,18.078502412,9.0364499829,-0.9787022731,5.2535757235,-0.3636820803,6.7536495166,-1.4436723547,8.2414918376,15.453622254,91.0133479738,15.1361072029,121.4018365888,150.5980581593,86.5569689095,-125.4676944146,78.2609884788,8.1
44,668.3446,0.0457472791882647,0.0012159140881218,658.711,0.0392546351127484,0.0007839871768771,649.3424,0.0291016017039002,0.0002034673334291,176.4516136415645,23.482098434083746,0.0003660011233791,42.6,42.6,46.0,-13.0291797159,28.8468625348,-13.0595959172,28.7694078919,97.0135384615,13.9468528494,189.9998461538,36.393861887,96.3310769231,26.092153853,6.029e-07,1.9145e-06,4.94e-08,9.93e-08,2.973e-07,1.0228e-06,4.3768769474,94.2015663191,18.5204053455,8.8786924396,-1.5279594831,5.0565773127,-0.8088688975,6.5715633191,-1.3209223461,8.1632134731,5.6422514909,85.9165437027,3.9396788702,131.3784409441,161.5303015028,54.9708022125,-139.1286207532,55.8168309649,8.1
45,671.1819,0.013703518387227,0.0014067377783346,661.5415,0.019201967430189,0.000806092204196,651.961,0.023595613614863,0.0002387980624369,183.16128687701607,30.59738117735392,6.709673235451575e-05,42.6,42.6,46.0,-10.741496179,29.3941508837,-10.5199588236,30.0888873925,117.631953125,31.9487612499,328.545078125,169.0789663654,110.9134375,34.7114809321,6.326e-07,1.8513e-06,1.073e-07,1.961e-07,3.978e-07,9.897e-07,3.2077048967,93.5239274927,19.5414855377,8.9209503513,-1.7073731249,5.0668027482,-0.7547072156,6.5995738242,-0.7777239577,8.2594229827,1.2068535271,82.43731418,-3.277693006,143.0209125227,144.2925523943,54.6571519735,-133.4469244557,58.677820313,8.1
46,670.516,0.0230896754562423,0.0014505962891069,662.3662,0.0046856827776922,0.000733250292905,653.9837,0.0173286577725178,0.000263136563605,201.52380564853968,38.97897701993656,0.0001836251877152,42.6,42.6,46.0,-5.5871330774,30.2995586202,-4.598362345,28.4246136928,111.1967153285,28.1131752397,271.4974452555,154.0165294145,101.5575182482,26.229344568,6.255e-07,1.8619e-06,1.305e-07,2.951e-07,3.998e-07,9.437e-07,13.1118483849,119.4375486127,20.33219063,8.9817412045,-1.8925846919,5.2014999658,-0.7707702336,6.7178362197,-0.4266112329,8.3341405465,6.2659147236,97.1080529112,4.4334124708,131.609846951,150.1794853211,61.0388850323,-138.4071713432,64.2921101012,8.1
47,666.2545,0.0571670944467123,0.0011874742297072,661.3655,0.0170801946191017,0.0005819032566409,655.3496,0.0105789842513607,0.0002763776761588,257.5344830216724,60.87472061371473,0.0005601067737313,42.6,42.6,46.0,-11.7610342894,34.5538620621,-11.1008346281,34.7912628329,100.7494,22.9844896754,244.6768,79.9241421209,154.8939,52.2531950965,1.486e-07,2.0542e-06,1.468e-07,3.606e-07,8.69e-08,1.0029e-06,31.2112909611,125.8776828938,23.538240424,9.2435386925,-0.7317729379,5.4127724375,0.9683980372,6.9370470974,2.2016427409,8.5879605665,23.6787365741,109.1083718134,-36.134772111,126.1644201844,150.2487162819,86.3856075336,-131.708109747,78.6785855556,7.97
48,659.0626,0.0803933940634712,0.0005515121671614,658.9151,0.0294229665844108,0.0003795984742794,656.0255,0.0036156661080934,0.0002794328946688,268.06349012587305,74.30393906276602,0.000105290071042,42.6,42.6,46.0,-9.96968948,36.7138974892,-10.1815407236,37.3969897469,99.4029032258,13.6123023564,273.3595967742,49.6536718,269.8307258065,58.7618323867,1.386e-07,2.2419e-06,2.24e-08,3.205e-07,7.28e-08,1.1004e-06,31.6673685936,109.9714996884,25.0044594545,9.092283955,-0.4094507207,5.2205202165,1.4899072563,6.7696763722,3.1746653138,8.5583676417,28.8591698972,94.9095986256,-46.6467647369,138.1242179729,129.8634183603,95.8317634173,-109.6680336155,81.7655041917,7.97
49,650.5133,0.0848383067448883,0.0003084724527822,655.5174,0.0364488971396995,0.0001609291993817,656.0037,0.0033278431962721,0.0002739825368314,294.1052623547895,37.99246743300761,0.0002604177222891,42.6,42.6,46.0,-7.9322151805,45.4866508621,-6.5177579093,44.9450235037,112.8557425743,18.8167857624,313.2635643564,45.7778650646,360.9520792079,102.4395345859,-3.219e-07,2.4763e-06,-1.605e-07,2.542e-07,-9.51e-08,1.1866e-06,65.5396801842,109.6493970322,27.8054521765,9.3172876629,0.7887671262,5.239664364,3.0416367379,6.8683547282,5.4076514786,8.744840852,59.039056799,97.5679674277,-80.0706630253,145.251331134,121.6697548705,67.9447121164,-109.3200084141,63.2388077866,7.97
50,642.6597,0.069447514280738,0.0009544370829097,651.7153,0.0381564524879924,5.405223961225594e-05,655.2976,0.0100513317374387,0.0002621091677257,315.9047594826984,32.84775649275934,0.000217994971279,42.6,42.6,46.0,-1.9536795165,46.607703209,-2.1766866185,46.4700774824,122.6703149606,22.7454602527,341.051496063,74.1322979234,399.9431496063,139.5512284494,-1.555e-07,2.5939e-06,-4.251e-07,1.841e-07,-1.681e-07,1.3232e-06,44.6777379563,114.1814235465,27.8247849842,9.4828020305,0.2330470126,5.3699314852,2.3843483427,7.0312209344,5.011907919,8.9668646675,42.7508867852,105.7608867038,-78.5833272971,145.3991991703,135.690984779,66.7341178139,-118.7670138677,59.694923181,7.71
51,637.1459,0.0420631628897165,0.0011786092851665,648.004,0.0353920661555435,0.0001876192054017,653.9367,0.0164284506296054,0.0002458688613649,317.8412761385873,20.62684751140432,1.936516655888898e-05,34.4,34.4,52.0,-1.8465784799,45.7591787321,1.1094274613,42.4748216349,126.0375193798,27.6576559072,396.3609302326,149.4400964035,410.7089922481,153.1586970597,1.027e-07,2.6523e-06,-3.691e-07,2.779e-07,-2.404e-07,1.4697e-06,47.04488772,133.094772061,28.220841815,9.9439314395,0.0814183696,5.6788311895,2.1003407782,7.4248383829,4.8722561432,9.3377817682,42.3240790126,121.0535255081,-54.3281242137,132.6116495918,132.8909931798,45.0231565274,-116.7703627309,44.9697908821,8.1
52,634.5373,0.0140377130205605,0.0009957494106335,644.7548,0.0296458083517367,0.0002677578470326,651.9613,0.0223662277836963,0.0002269164967509,233.42857167071432,30.353851349651663,0.0008441270446787,34.4,34.4,52.0,-7.3435040055,48.3449384402,-10.1884763684,51.9781775876,107.1956521739,29.9861944794,463.0382608696,270.757285072,322.7876521739,189.0065561473,-1.803e-07,2.657e-06,-3.41e-07,4.105e-07,-4.053e-07,1.4852e-06,67.2414665361,119.3756892551,29.8026185565,9.4827105,0.6532968739,5.2974016485,2.6766975239,7.0501834312,6.0586029008,9.0539497674,63.0139844742,109.4633407205,-78.5578950269,164.3256398711,134.1699756384,32.1163311674,-114.0720205307,31.6754230501,8.1
53,634.4025,0.0072616100428648,0.0006518804307502,642.1675,0.0227453197127165,0.0002724908816766,649.4188,0.0278098882587727,0.0002062855608309,191.47541008624592,20.038171791780183,0.0004195316158446,34.4,34.4,52.0,-12.226128567,48.6509439976,-10.8224647929,47.0950334464,121.200859375,17.6897340916,499.0334375,265.045415408,294.641953125,69.067168542,3.16e-08,2.6887e-06,-2.314e-07,4.222e-07,-2.408e-07,1.5086e-06,39.1075776354,117.9765172859,28.983863269,9.2014841745,-0.3235568015,5.0530422232,1.284897887,6.8499726733,4.6971835997,8.7859283952,35.7969124132,101.9478179068,-73.2683888753,181.3026703747,142.4690466618,44.23044508,-121.147825711,36.8507064182,8.1
54,635.9041,0.0198391854483096,0.0003581083059761,640.2547,0.0165271487326395,0.0002082772655857,646.3607,0.0327227969353731,0.0001843275094035,180.16129155317745,18.58215025901992,0.0001131411853306,34.4,34.4,52.0,-16.856950274,52.7645645353,-18.5297311651,55.2766042541,147.1842741935,10.9184835274,425.4510483871,125.2403415362,236.6314516129,74.7154839578,-1.766e-07,2.7364e-06,-4.36e-08,2.295e-07,-2.974e-07,1.5569e-06,31.561119693,121.0472917374,29.8513411502,9.1334572515,-0.3759950007,4.9445206665,1.1130709619,6.809511256,5.0983226365,8.8016639848,33.6632987005,103.2553276725,-104.7632193225,187.6902293148,133.0501173805,59.1524691265,-113.7147982822,48.3184757493,8.1
55,638.307,0.0260738605953842,0.0001158954036991,638.8573,0.012545818083653,9.170593472172098e-05,642.842,0.0370700083092193,0.0001607874693281,170.0757645115455,17.471455647374828,0.0001008552704163,34.4,34.4,52.0,-16.5465522764,50.9791397809,-15.656882892,48.9961105314,159.8334883721,14.1063320573,356.3197674419,82.7032524736,183.8972093023,63.0216828809,-8.94e-08,2.7355e-06,1.767e-07,1.145e-07,-1.3e-07,1.4833e-06,50.4522978586,139.8307749226,29.6694982466,9.978756136,-0.5303942963,5.6168977158,0.3743644581,7.6193320551,4.4976717169,9.7126940257,41.5117685694,121.7155272282,-61.6214775832,195.8915968109,122.7973862966,31.2702009562,-113.4479693095,27.6195958009,8.1
56,640.9721,0.024998438805434,0.0002695311810724,637.6864,0.0118579157613313,5.717405101472424e-05,638.9214,0.0408048793362452,0.000134973284874,162.888893975127,16.231577704378036,7.186870536418505e-05,34.4,34.4,52.0,-18.1891221639,58.203981706,-17.3238226728,56.8698496127,195.5008333333,21.0280835069,469.7336666667,110.48080739,240.62675,62.362031159,-2.218e-07,2.6344e-06,4.04e-08,2.93e-07,-7.76e-08,1.2823e-06,34.9558188889,149.1377845037,29.9999930127,10.2356823275,-0.9221820671,5.7648874598,-0.2818934779,7.930576296,4.4403143466,10.0476817987,31.675389134,124.6652559729,-59.5716193401,193.0095784918,136.5294891357,24.9375774272,-120.6022494506,20.7392443828,8.39
57,642.9431,0.0121788205372874,0.00082559410702,636.3806,0.0148892195425578,0.0002014872455372,634.6638,0.0438604921100543,0.0001059725008802,158.58182012383637,15.001441772430002,4.307073851290616e-05,34.4,34.4,52.0,-21.639535935,64.0912486178,-22.160940919,63.3272448693,170.2219565217,21.1546638521,508.1352173913,60.6742218645,227.0302173913,84.0741575606,1.331e-07,2.2413e-06,-6.43e-07,8.637e-07,1.179e-07,1.0417e-06,38.3410382699,146.0176596866,30.4855766454,10.3980014802,-1.5154434524,5.7414306553,-1.0302852932,8.0838681938,4.2799272473,10.1172483319,33.0294989623,126.1225188569,-74.9659377758,171.8108256102,139.8561175277,36.3436533466,-117.8277056624,28.0264991113,8.39
58,642.8608,0.0141453364224727,0.0012682831900812,634.5736,0.0213868833508573,0.0003245908584124,630.1417,0.04614706315331,7.292447406105495e-05,152.28571047101786,15.30255822821952,6.296109652818515e-05,34.4,34.4,52.0,-23.3231524971,70.470513373,-22.5566388617,67.6370313415,137.4734567901,17.8357383744,460.4211111111,95.4940735024,260.989382716,123.8226010139,8.044e-07,1.7109e-06,-8.237e-07,8.466e-07,3.576e-07,9.615e-07,-3.0795837713,125.9083730796,29.3966026956,10.3610506306,-3.0028130648,5.5766527028,-3.0660104111,8.0029781325,2.7926854893,10.1023585474,-4.4787412169,113.7228750165,-54.1751589399,145.7534148335,139.136599633,47.3552283493,-125.4408607893,37.6441228491,8.39
59,639.6538,0.0468914396147096,0.0012726745688618,631.9596,0.0304817931882085,0.0004018667468896,625.4376,0.0475569036276331,3.5350753573158435e-05,143.67857510707145,15.487441650105476,8.607135363946389e-05,34.4,34.4,52.0,-8.1401165063,56.2167090867,-10.6421519441,59.8595860184,125.2408653846,33.4529857559,374.3227884615,109.1023630804,249.5863461538,121.2673713334,1.2545e-06,1.5155e-06,-3.545e-07,4.141e-07,6.351e-07,9.8e-07,-23.3111511342,101.3546483898,27.4973821556,9.9758312385,-4.3605990788,5.1218612554,-5.3728544871,7.6144691324,0.5723683452,9.857824683,-23.5153002844,92.6668424529,-37.976834402,140.6366986302,163.4878775899,30.8676543278,-141.4887200798,27.1014272512,8.39
60,633.3092,0.0745653532075939,0.0008427739468589,628.3467,0.040871954974752,0.0004212631371744,620.6457,0.0479773328122,1.2013647812686446e-05,138.76667404173335,15.157364484234249,4.91190106533812e-05,43.6,34.6,54.0,-7.9423757695,54.490915188,-6.4169455347,52.4639847037,113.1027083333,28.342380681,354.7027083333,151.8577226282,294.7916666667,144.4875958824,1.3824e-06,1.4518e-06,2.1e-08,1.284e-07,6.758e-07,9.154e-07,-7.8165176438,106.2108253253,27.9982567331,9.9444290707,-4.0864476858,5.0393015893,-5.5234436134,7.6187242056,0.5941922979,9.6250432667,-8.2785111039,100.6807185613,-28.7729052624,139.348313175,156.42399399,48.5086679333,-140.4910312504,41.463863288,8.39
61,624.8786,0.0885744572533878,0.0002282485471824,623.6866,0.0510642222052639,0.0003802990443518,615.8705,0.0473084706912669,5.19214706303564e-05,131.96667327883333,15.76067278643182,6.800000762900021e-05,43.6,34.6,54.0,1.9067822873,49.3453132176,2.3848776931,48.8202435392,109.3677358491,10.4454014693,364.2012264151,156.9449718712,334.6152830189,166.9418915016,1.3844e-06,1.391e-06,3.108e-07,1.944e-07,8.214e-07,8.21e-07,-22.7767351679,95.8964570543,26.8047993295,9.4135798208,-4.8018869304,4.5096424914,-6.9155942988,7.1285518099,-0.7800895118,9.2158292287,-27.7919675702,88.2577535514,-2.375624976,136.063832484,157.9913431142,51.4165822934,-147.9477269061,41.2575010507,8.39
62,615.9556,0.0860580875486426,0.0004430305729117,618.0812,0.0595963941723443,0.0002844231537974,611.2253,0.0454817189247315,9.905883337404532e-05,127.16363997025456,14.513651243348056,4.803033308578758e-05,43.6,34.6,54.0,4.0818892302,53.7434107874,3.6313450834,54.3169425079,116.8212087912,10.3206318312,320.6653846154,128.2967462977,279.4617582418,133.0942201467,1.1051e-06,1.3525e-06,4.114e-07,2.436e-07,9.823e-07,6.92e-07,-31.2587640907,86.1551887923,27.0327929787,8.7607244678,-5.1807013707,3.9379179746,-7.2942439524,6.5876056158,-0.8340152949,8.5441864367,-30.3573292421,78.4452876658,-27.6308966315,137.0247703159,157.3371707637,44.3545059083,-153.0413872324,38.0937539359,7.61
63,608.1176,0.0696716445652377,0.0008511481301719,611.769,0.0652146683668498,0.0001451292011901,606.8277,0.0424764444910323,0.0001457490522278,124.24999727519643,12.739490943832145,2.91364269505813e-05,43.6,34.6,54.0,-3.2712390367,67.4936415941,-2.3654421365,66.5429474385,123.79475,20.179891289,369.279,182.9742760786,241.797625,121.2170361402,8.12e-07,1.3015e-06,2.427e-07,1.507e-07,8.566e-07,6.363e-07,-57.3020459935,64.7683330602,26.815534296,8.1255733488,-5.9256478002,3.3786624284,-7.9642238746,6.0411414983,-1.3590557379,7.9701759812,-56.733431502,59.1473351732,-29.0464333816,132.4010483952,153.7196382176,51.8142496454,-143.9946364381,49.043013819,6.2
64,602.3631,0.0477034034258825,0.000819236234956,605.0968,0.0670002754517404,4.7192241505093415e-05,602.7941,0.0383329649865619,0.0001893495032722,114.38181374292728,9.811847918662629,9.868183532269162e-05,43.6,34.6,54.0,-16.1647736221,82.8781868564,-13.5326153129,81.9404824614,173.4641935484,55.5355292713,545.2790322581,251.7259160002,298.6946774194,118.0172564435,6.829e-07,1.1609e-06,9.49e-08,8.55e-08,6.552e-07,5.589e-07,-24.3453435572,95.3970849078,28.860689267,9.1244314398,-4.3952875858,4.3501663577,-6.2337672074,7.0998627447,0.5124228739,8.9223107645,-26.1671710395,86.2485314276,-32.1140706164,137.9890644311,202.3404566821,79.9581519722,-133.6494487244,115.106244861,8.18
65,598.608,0.0320816628559317,0.0003191773350902,598.4814,0.0644364214645754,0.0002012398779552,599.2334,0.0331599083739954,0.0002270690485454,111.44681419219148,9.749645794335509,2.9349995507357975e-05,43.6,34.6,54.0,-41.6567079922,96.9175496744,-40.0602798903,95.5909070477,215.87375,61.8102012422,807.88875,337.0059885943,546.17875,194.7356964005,6.374e-07,1.0675e-06,9.48e-08,9.63e-08,5.815e-07,5.34e-07,25.3995163678,108.5480811524,32.2231725357,9.6081474181,-1.6480751936,4.7897567839,-3.0896728123,7.6199770119,3.6973663464,9.3986698865,23.1793878071,103.0931645755,-57.071370963,147.0536299941,165.3836133436,101.9946328714,-128.2438630789,124.1025936917,8.18
66,595.6303,0.0317434990480098,0.0003410772932409,592.3687,0.0574190885548245,0.0003755098262572,596.2395,0.0271348033118734,0.0002562421452488,110.86792092947168,8.624313561915306,5.788932627198012e-06,47.9,41.9,55.0,-32.6157896213,92.7602841628,-28.8923017856,90.6276231695,203.5944615385,62.2418396512,758.7601538462,353.8572849023,666.216,307.9049679805,6.332e-07,1.1614e-06,1.294e-07,1.979e-07,5.475e-07,5.64e-07,27.7543352345,104.3573753276,32.3098904858,9.1404467125,-1.0941652216,4.3439019412,-2.6966334735,7.142188736,3.7361747894,8.9217811823,22.8802116227,99.9252511594,-51.4972414239,146.8638295231,147.1338977368,90.8420473449,-113.96574176,110.4839986683,8.18
67,591.8353,0.0449880531977727,0.0006597425748264,587.1927,0.0462414363102017,0.0005294264731672,593.8851,0.0204982595084857,0.0002745547223252,105.27778215748148,5.372825865645315,5.5901387719901885e-05,47.9,41.9,55.0,-23.5093654275,75.0531758508,-28.5581911653,78.1407356531,180.2198947368,41.9988668142,666.6536842105,228.2767026915,531.4531914894,284.2789168143,5.045e-07,1.3417e-06,1.135e-07,1.652e-07,4.551e-07,6.846e-07,18.9190489581,89.8459683256,32.0290182659,7.6358480966,-0.9515478781,3.1892943528,-2.6660738036,5.7111487815,3.4419163903,7.5412121852,24.2428366741,80.0743066405,-59.4517654734,149.0011051422,147.0807383517,85.2166536882,-121.7689826463,114.6881720986,8.18
68,586.4528,0.0595585805341633,0.0003841048708444,583.3367,0.0315925716518403,0.0006468380049367,592.2159,0.0135431356925852,0.0002802234444131,105.26152883675384,5.404491191633653,1.6253320727646629e-07,47.9,41.9,55.0,-17.2472381263,71.1591480559,-20.5916418062,75.6655367527,193.200212766,35.1385784228,888.0855319149,421.5466578139,349.81,90.6639338554,4.288e-07,1.4718e-06,1.426e-07,1.117e-07,3.55e-07,7.825e-07,0.9900834107,90.7999626671,30.4726373226,7.5147109162,-1.6139204088,3.1002259816,-3.6506641952,5.4686679413,1.9710970263,7.3461059863,-0.6346608708,86.9249050557,-47.5899824058,161.0656294182,161.5157852993,95.0281764544,-141.0903898926,95.3929244796,7.78
69,580.1516,0.061889799334603,0.0003158495255569,581.0927,0.0145683137425093,0.0007117148320105,591.2459,0.0065990741071513,0.00027220229692,105.01667149875,3.5846499758670767,2.448573380038344e-06,47.9,41.9,55.0,-16.1168656488,69.8789951143,-14.6035259776,68.9637024048,215.3266666667,27.787329683,972.0023232323,386.3677350825,308.6578787879,65.7292143167,4.332e-07,1.4783e-06,1.872e-07,1.146e-07,2.666e-07,7.768e-07,6.7930591452,102.6409816121,30.8183122489,7.3354594715,-0.9950723081,3.3186582505,-2.9653022477,5.3558489695,2.3738488554,7.1590443947,12.3152499027,96.288428663,-40.5509509575,161.8912388926,137.3309599703,72.4398875312,-125.557457317,70.9851212371,7.73
70,574.6248,0.0453416792395534,0.0010890636486946,580.6215,0.0051483326345884,0.0007114643498031,590.955,0.0015915275900217,0.0002504379723609,108.43636363643635,4.607364177177675,3.419692137686351e-05,47.9,41.9,55.0,-20.7534241719,71.4565056442,-27.1740053701,76.776297449,189.8587962963,18.0781200226,917.5219444444,327.9724553375,304.5081481481,112.0749113825,3.7e-07,1.4638e-06,2.052e-07,1.277e-07,2.716e-07,7.511e-07,20.896077385,119.4492246963,30.5265579486,8.1839430582,-0.8667546923,4.1490172428,-2.7897139487,6.1073590321,2.2033169323,7.9480108507,14.0554384365,114.5035354152,-29.6136589723,161.5968542706,168.7156440551,84.5937103686,-152.5106928808,85.1591516293,7.73
71,571.8067,0.0135014536910133,0.0017270691178374,581.922,0.020499566939862,0.0006405573503695,591.289,0.0058870320678832,0.0002160614078944,109.09999910990668,6.69253375503291,6.636354734703142e-06,46.6,41.8,54.0,-26.7674815962,76.6039098063,-22.5872042814,73.9168448449,186.9889247312,17.8548764137,916.3046236559,380.7433622705,583.9570967742,182.5564460334,2.628e-07,1.4107e-06,2.259e-07,1.279e-07,2.213e-07,7.139e-07,27.1034343116,111.9655836143,30.8556556628,7.7220087848,-0.4294607723,4.1455220645,-2.0895497619,5.7578784175,2.6509732013,7.6076683796,29.2858660378,108.4779496139,-26.4421550673,146.6279349557,147.8971374668,78.1178212675,-118.9415822175,100.7569454189,7.73
72,573.2696,0.0367501300704708,0.0019913080721408,584.8173,0.035089867825894,0.0005026627058679,592.1622,0.0108044371765313,0.0001714343742447,99.92307105435076,8.389200239350936,9.176928055555909e-05,46.6,41.8,54.0,-7.4817814089,70.3037508965,-10.3664870126,73.566816714,205.3435714286,24.8422108282,758.9955555556,230.1974493865,627.9175396825,189.6828969651,3.584e-07,1.381e-06,1.593e-07,1.509e-07,2.606e-07,6.462e-07,15.3892245269,115.1945654428,28.8300560037,7.9080897291,-1.5361377685,4.2482934574,-3.3009149382,5.8680119904,0.8642373935,7.7474949945,11.3342270407,112.9454489096,-11.8541092725,148.0828443756,182.0673010317,98.4571257458,-161.1928938807,116.7440631662,8.0
73,579.6534,0.0843668015650121,0.0016850042782587,588.9639,0.0455978747428151,0.0003118989920057,593.4632,0.0145220761428011,0.0001200733979283,77.96874767540781,14.01446485356421,0.0002195432337894,46.6,41.8,54.0,-10.2407508603,71.1270454282,-9.3598370403,72.0449090514,188.7080645161,15.5665617994,496.7572580645,96.779449526,287.6888709677,79.5001282735,2.974e-07,1.3679e-06,7.2e-08,1.35e-07,2.396e-07,6.351e-07,-9.339454831,105.5807713655,28.4600885105,6.7765499015,-2.3084570642,3.4360102911,-3.5215393014,4.8186229758,0.5738241048,6.6289343419,-2.8346057939,90.5379752213,-50.6041266251,149.8173108344,175.365819931,116.9522469024,-137.9269010795,102.762819254,8.0
